,formula,gfa
5398,Ni55Ta45,1
5399,Ni54Ta46,1
5400,Ni53Ta47,1
5401,Ni52Ta48,1
5402,Ni51Ta49,1
5403,Ni50Ta50,1
5404,Ni49Ta51,0
5405,Ni48Ta52,0
5406,Ni47Ta53,0
5407,Ni46Ta54,0
5408,Ni45Ta55,0
5409,Ni44Ta56,0
5410,Ni43Ta57,0
5411,Ni42Ta58,0
5412,Ni41Ta59,0
5413,Ni40Ta60,0
5414,Ni39Ta61,0
5415,Ni38Ta62,0
5416,Ni37Ta63,0
5417,Ni36Ta64,0
5418,Ni35Ta65,0
5419,Ni34Ta66,0
5420,Ni33Ta67,0
5421,Ni32Ta68,0
5422,Ni31Ta69,0
5423,Ni30Ta70,0
5424,Ni29Ta71,0
5425,Ni28Ta72,0
5426,Ni27Ta73,0
5427,Ni26Ta74,0
5428,Ni25Ta75,0
5429,Ni24Ta76,0
5430,Ni23Ta77,0
5431,Ni22Ta78,0
5432,Ni21Ta79,0
5433,Ni20Ta80,0
5434,Ni19Ta81,0
5435,Ni18Ta82,0
5436,Ni17Ta83,0
5437,Ni16Ta84,0
5438,Ni15Ta85,0
5439,Ni14Ta86,0
5440,Ni13Ta87,0
5441,Ni12Ta88,0
5442,Ni11Ta89,0
5443,Ni10Ta90,0
5444,Ni9Ta91,0
5445,Ni8Ta92,0
5446,Ni7Ta93,0
5447,Ni6Ta94,0
5448,Ni5Ta95,0
5449,Ni4Ta96,0
5450,Ni3Ta97,0
5451,Ni2Ta98,0
5452,Ni1Ta99,0
5453,Ni0Ta100,0
5454,Ni100Zr0,0
5455,Ni99Zr1,0
5456,Ni98Zr2,0
5457,Ni97Zr3,0
5458,Ni96Zr4,0
5459,Ni95Zr5,0
5460,Ni94Zr6,0
5461,Ni93Zr7,0
5462,Ni92Zr8,0
5463,Ni91Zr9,0
5464,Ni90Zr10,0
5465,Ni89Zr11,0
5466,Ni88Zr12,0
5467,Ni87Zr13,0
5468,Ni86Zr14,0
5469,Ni85Zr15,0
5470,Ni84Zr16,0
5471,Ni83Zr17,0
5472,Ni82Zr18,0
5473,Ni81Zr19,0
5474,Ni80Zr20,1
5475,Ni79Zr21,1
5476,Ni78Zr22,1
5477,Ni77Zr23,1
5478,Ni76Zr24,1
5479,Ni75Zr25,1
5480,Ni74Zr26,1
5481,Ni73Zr27,1
5482,Ni72Zr28,1
5483,Ni71Zr29,1
5484,Ni70Zr30,1
5485,Ni69Zr31,1
5486,Ni68Zr32,1
5487,Ni67Zr33,1
5488,Ni66Zr34,1
5489,Ni65Zr35,1
5490,Ni64Zr36,1
5491,Ni63Zr37,1
5492,Ni62Zr38,1
5493,Ni61Zr39,1
5494,Ni60Zr40,1
5495,Ni59Zr41,1
5496,Ni58Zr42,1
5497,Ni57Zr43,1
5498,Ni56Zr44,1
5499,Ni55Zr45,1
5500,Ni54Zr46,1
5501,Ni53Zr47,1
5502,Ni52Zr48,1
5503,Ni51Zr49,1
5504,Ni50Zr50,1
5505,Ni49Zr51,1
5506,Ni48Zr52,1
5507,Ni47Zr53,1
5508,Ni46Zr54,1
5509,Ni45Zr55,1
5510,Ni44Zr56,1
5511,Ni43Zr57,1
5512,Ni42Zr58,1
5513,Ni41Zr59,1
5514,Ni40Zr60,1
5515,Ni39Zr61,1
5516,Ni38Zr62,1
5517,Ni37Zr63,1
5518,Ni36Zr64,1
5519,Ni35Zr65,1
5520,Ni34Zr66,1
5521,Ni33Zr67,1
5522,Ni32Zr68,1
5523,Ni31Zr69,1
5524,Ni30Zr70,1
5525,Ni29Zr71,1
5526,Ni28Zr72,1
5527,Ni27Zr73,1
5528,Ni26Zr74,1
5529,Ni25Zr75,1
5530,Ni24Zr76,1
5531,Ni23Zr77,1
5532,Ni22Zr78,1
5533,Ni21Zr79,1
5534,Ni20Zr80,1
5535,Ni19Zr81,0
5536,Ni18Zr82,0
5537,Ni17Zr83,0
5538,Ni16Zr84,0
5539,Ni15Zr85,0
5540,Ni14Zr86,0
5541,Ni13Zr87,0
5542,Ni12Zr88,0
5543,Ni11Zr89,0
5544,Ni10Zr90,0
5545,Ni9Zr91,0
5546,Ni8Zr92,0
5547,Ni7Zr93,0
5548,Ni6Zr94,0
5549,Ni5Zr95,0
5550,Ni4Zr96,0
5551,Ni3Zr97,0
5552,Ni2Zr98,0
5553,Ni1Zr99,0
5554,Ni0Zr100,0
5555,Pd100Zr0,0
5556,Pd99Zr1,0
5557,Pd98Zr2,0
5558,Pd97Zr3,0
5559,Pd96Zr4,0
5560,Pd95Zr5,0
5561,Pd94Zr6,0
5562,Pd93Zr7,0
5563,Pd92Zr8,0
5564,Pd91Zr9,0
5565,Pd90Zr10,0
5566,Pd89Zr11,0
5567,Pd88Zr12,0
5568,Pd87Zr13,0
5569,Pd86Zr14,0
5570,Pd85Zr15,0
5571,Pd84Zr16,0
5572,Pd83Zr17,0
5573,Pd82Zr18,0
5574,Pd81Zr19,0
5575,Pd80Zr20,0
5576,Pd79Zr21,0
5577,Pd78Zr22,0
5578,Pd77Zr23,0
5579,Pd76Zr24,0
5580,Pd75Zr25,0
5581,Pd74Zr26,0
5582,Pd73Zr27,0
5583,Pd72Zr28,0
5584,Pd71Zr29,0
5585,Pd70Zr30,0
5586,Pd69Zr31,0
5587,Pd68Zr32,0
5588,Pd67Zr33,0
5589,Pd66Zr34,0
5590,Pd65Zr35,0
5591,Pd64Zr36,0
5592,Pd63Zr37,0
5593,Pd62Zr38,0
5594,Pd61Zr39,0
5595,Pd60Zr40,0
5596,Pd59Zr41,0
5597,Pd58Zr42,0
5598,Pd57Zr43,0
5599,Pd56Zr44,0
5600,Pd55Zr45,0
5601,Pd54Zr46,0
5602,Pd53Zr47,0
5603,Pd52Zr48,0
5604,Pd51Zr49,0
5605,Pd50Zr50,0
5606,Pd49Zr51,0
5607,Pd48Zr52,0
5608,Pd47Zr53,0
5609,Pd46Zr54,0
5610,Pd45Zr55,0
5611,Pd44Zr56,0
5612,Pd43Zr57,0
5613,Pd42Zr58,0
5614,Pd41Zr59,0
5615,Pd40Zr60,0
5616,Pd39Zr61,0
5617,Pd38Zr62,0
5618,Pd37Zr63,0
5619,Pd36Zr64,0
5620,Pd35Zr65,1
5621,Pd34Zr66,1
5622,Pd33Zr67,1
5623,Pd32Zr68,1
5624,Pd31Zr69,1
5625,Pd30Zr70,1
5626,Pd29Zr71,0
5627,Pd28Zr72,0
5628,Pd27Zr73,0
5629,Pd26Zr74,0
5630,Pd25Zr75,0
5631,Pd24Zr76,0
5632,Pd23Zr77,0
5633,Pd22Zr78,0
5634,Pd21Zr79,0
5635,Pd20Zr80,0
5636,Pd19Zr81,0
5637,Pd18Zr82,0
5638,Pd17Zr83,0
5639,Pd16Zr84,0
5640,Pd15Zr85,0
5641,Pd14Zr86,0
5642,Pd13Zr87,0
5643,Pd12Zr88,0
5644,Pd11Zr89,0
5645,Pd10Zr90,0
5646,Pd9Zr91,0
5647,Pd8Zr92,0
5648,Pd7Zr93,0
5649,Pd6Zr94,0
5650,Pd5Zr95,0
5651,Pd4Zr96,0
5652,Pd3Zr97,0
5653,Pd2Zr98,0
5654,Pd1Zr99,0
5655,Pd0Zr100,0
5656,Pt100Zr0,0
5657,Pt99Zr1,0
5658,Pt98Zr2,0
5659,Pt97Zr3,0
5660,Pt96Zr4,0
5661,Pt95Zr5,0
5662,Pt94Zr6,0
5663,Pt93Zr7,0
5664,Pt92Zr8,0
5665,Pt91Zr9,0
5666,Pt90Zr10,0
5667,Pt89Zr11,0
5668,Pt88Zr12,0
5669,Pt87Zr13,0
5670,Pt86Zr14,0
5671,Pt85Zr15,0
5672,Pt84Zr16,0
5673,Pt83Zr17,0
5674,Pt82Zr18,0
5675,Pt81Zr19,0
5676,Pt80Zr20,0
5677,Pt79Zr21,0
5678,Pt78Zr22,0
5679,Pt77Zr23,0
5680,Pt76Zr24,0
5681,Pt75Zr25,0
5682,Pt74Zr26,0
5683,Pt73Zr27,0
5684,Pt72Zr28,0
5685,Pt71Zr29,0
5686,Pt70Zr30,0
5687,Pt69Zr31,0
5688,Pt68Zr32,0
5689,Pt67Zr33,0
5690,Pt66Zr34,0
5691,Pt65Zr35,0
5692,Pt64Zr36,0
5693,Pt63Zr37,0
5694,Pt62Zr38,0
5695,Pt61Zr39,0
5696,Pt60Zr40,0
5697,Pt59Zr41,0
5698,Pt58Zr42,0
5699,Pt57Zr43,0
5700,Pt56Zr44,0
5701,Pt55Zr45,0
5702,Pt54Zr46,0
5703,Pt53Zr47,0
5704,Pt52Zr48,0
5705,Pt51Zr49,0
5706,Pt50Zr50,0
5707,Pt49Zr51,0
5708,Pt48Zr52,0
5709,Pt47Zr53,0
5710,Pt46Zr54,0
5711,Pt45Zr55,0
5712,Pt44Zr56,0
5713,Pt43Zr57,0
5714,Pt42Zr58,0
5715,Pt41Zr59,0
5716,Pt40Zr60,0
5717,Pt39Zr61,0
5718,Pt38Zr62,0
5719,Pt37Zr63,0
5720,Pt36Zr64,0
5721,Pt35Zr65,0
5722,Pt34Zr66,0
5723,Pt33Zr67,0
5724,Pt32Zr68,0
5725,Pt31Zr69,0
5726,Pt30Zr70,1
5727,Pt29Zr71,1
5728,Pt28Zr72,1
5729,Pt27Zr73,1
5730,Pt26Zr74,1
5731,Pt25Zr75,1
5732,Pt24Zr76,1
5733,Pt23Zr77,1
5734,Pt22Zr78,1
5735,Pt21Zr79,1
5736,Pt20Zr80,1
5737,Pt19Zr81,0
5738,Pt18Zr82,0
5739,Pt17Zr83,0
5740,Pt16Zr84,0
5741,Pt15Zr85,0
5742,Pt14Zr86,0
5743,Pt13Zr87,0
5744,Pt12Zr88,0
5745,Pt11Zr89,0
5746,Pt10Zr90,0
5747,Pt9Zr91,0
5748,Pt8Zr92,0
5749,Pt7Zr93,0
5750,Pt6Zr94,0
5751,Pt5Zr95,0
5752,Pt4Zr96,0
5753,Pt3Zr97,0
5754,Pt2Zr98,0
5755,Pt1Zr99,0
5756,Pt0Zr100,0
5757,Rh100Zr0,0
5758,Rh99Zr1,0
5759,Rh98Zr2,0
5760,Rh97Zr3,0
5761,Rh96Zr4,0
5762,Rh95Zr5,0
5763,Rh94Zr6,0
5764,Rh93Zr7,0
5765,Rh92Zr8,0
5766,Rh91Zr9,0
5767,Rh90Zr10,0
5768,Rh89Zr11,0
5769,Rh88Zr12,0
5770,Rh87Zr13,0
5771,Rh86Zr14,0
5772,Rh85Zr15,0
5773,Rh84Zr16,0
5774,Rh83Zr17,0
5775,Rh82Zr18,0
5776,Rh81Zr19,0
5777,Rh80Zr20,0
5778,Rh79Zr21,0
5779,Rh78Zr22,0
5780,Rh77Zr23,0
5781,Rh76Zr24,0
5782,Rh75Zr25,0
5783,Rh74Zr26,0
5784,Rh73Zr27,0
5785,Rh72Zr28,0
5786,Rh71Zr29,0
5787,Rh70Zr30,0
5788,Rh69Zr31,0
5789,Rh68Zr32,0
5790,Rh67Zr33,0
5791,Rh66Zr34,0
5792,Rh65Zr35,0
5793,Rh64Zr36,0
5794,Rh63Zr37,0
5795,Rh62Zr38,0
5796,Rh61Zr39,0
5797,Rh60Zr40,0
5798,Rh59Zr41,0
5799,Rh58Zr42,0
5800,Rh57Zr43,0
5801,Rh56Zr44,0
5802,Rh55Zr45,0
5803,Rh54Zr46,0
5804,Rh53Zr47,0
5805,Rh52Zr48,0
5806,Rh51Zr49,0
5807,Rh50Zr50,0
5808,Rh49Zr51,0
5809,Rh48Zr52,0
5810,Rh47Zr53,0
5811,Rh46Zr54,0
5812,Rh45Zr55,0
5813,Rh44Zr56,0
5814,Rh43Zr57,0
5815,Rh42Zr58,0
5816,Rh41Zr59,0
5817,Rh40Zr60,0
5818,Rh39Zr61,0
5819,Rh38Zr62,0
5820,Rh37Zr63,0
5821,Rh36Zr64,0
5822,Rh35Zr65,0
5823,Rh34Zr66,1
5824,Rh33Zr67,1
5825,Rh32Zr68,1
5826,Rh31Zr69,1
5827,Rh30Zr70,1
5828,Rh29Zr71,1
5829,Rh28Zr72,1
5830,Rh27Zr73,1
5831,Rh26Zr74,1
5832,Rh25Zr75,1
5833,Rh24Zr76,1
5834,Rh23Zr77,1
5835,Rh22Zr78,1
5836,Rh21Zr79,1
5837,Rh20Zr80,1
5838,Rh19Zr81,0
5839,Rh18Zr82,0
5840,Rh17Zr83,0
5841,Rh16Zr84,0
5842,Rh15Zr85,0
5843,Rh14Zr86,0
5844,Rh13Zr87,0
5845,Rh12Zr88,0
5846,Rh11Zr89,0
5847,Rh10Zr90,0
5848,Rh9Zr91,0
5849,Rh8Zr92,0
5850,Rh7Zr93,0
5851,Rh6Zr94,0
5852,Rh5Zr95,0
5853,Rh4Zr96,0
5854,Rh3Zr97,0
5855,Rh2Zr98,0
5856,Rh1Zr99,0
5857,Rh0Zr100,0
5858,Ti100Zr0,0
5859,Ti99Zr1,0
5860,Ti98Zr2,0
5861,Ti97Zr3,0
5862,Ti96Zr4,0
5863,Ti95Zr5,0
5864,Ti94Zr6,0
5865,Ti93Zr7,0
5866,Ti92Zr8,0
5867,Ti91Zr9,0
5868,Ti90Zr10,0
5869,Ti89Zr11,0
5870,Ti88Zr12,0
5871,Ti87Zr13,0
5872,Ti86Zr14,0
5873,Ti85Zr15,1
5874,Ti84Zr16,1
5875,Ti83Zr17,1
5876,Ti82Zr18,1
5877,Ti81Zr19,1
5878,Ti80Zr20,1
5879,Ti79Zr21,1
5880,Ti78Zr22,1
5881,Ti77Zr23,0
5882,Ti76Zr24,0
5883,Ti75Zr25,0
5884,Ti74Zr26,0
5885,Ti73Zr27,0
5886,Ti72Zr28,0
5887,Ti71Zr29,0
5888,Ti70Zr30,0
5889,Ti69Zr31,0
5890,Ti68Zr32,0
5891,Ti67Zr33,0
5892,Ti66Zr34,0
5893,Ti65Zr35,0
5894,Ti64Zr36,0
5895,Ti63Zr37,0
5896,Ti62Zr38,0
5897,Ti61Zr39,0
5898,Ti60Zr40,0
5899,Ti59Zr41,0
5900,Ti58Zr42,0
5901,Ti57Zr43,0
5902,Ti56Zr44,0
5903,Ti55Zr45,0
5904,Ti54Zr46,0
5905,Ti53Zr47,0
5906,Ti52Zr48,0
5907,Ti51Zr49,0
5908,Ti50Zr50,0
5909,Ti49Zr51,0
5910,Ti48Zr52,0
5911,Ti47Zr53,0
5912,Ti46Zr54,0
5913,Ti45Zr55,0
5914,Ti44Zr56,0
5915,Ti43Zr57,0
5916,Ti42Zr58,0
5917,Ti41Zr59,0
5918,Ti40Zr60,0
5919,Ti39Zr61,0
5920,Ti38Zr62,0
5921,Ti37Zr63,0
5922,Ti36Zr64,0
5923,Ti35Zr65,0
5924,Ti34Zr66,0
5925,Ti33Zr67,0
5926,Ti32Zr68,0
5927,Ti31Zr69,0
5928,Ti30Zr70,0
5929,Ti29Zr71,0
5930,Ti28Zr72,0
5931,Ti27Zr73,0
5932,Ti26Zr74,0
5933,Ti25Zr75,0
5934,Ti24Zr76,0
5935,Ti23Zr77,0
5936,Ti22Zr78,0
5937,Ti21Zr79,0
5938,Ti20Zr80,0
5939,Ti19Zr81,0
5940,Ti18Zr82,0
5941,Ti17Zr83,0
5942,Ti16Zr84,0
5943,Ti15Zr85,0
5944,Ti14Zr86,0
5945,Ti13Zr87,0
5946,Ti12Zr88,0
5947,Ti11Zr89,0
5948,Ti10Zr90,0
5949,Ti9Zr91,0
5950,Ti8Zr92,0
5951,Ti7Zr93,0
5952,Ti6Zr94,0
5953,Ti5Zr95,0
5954,Ti4Zr96,0
5955,Ti3Zr97,0
5956,Ti2Zr98,0
5957,Ti1Zr99,0
5958,Ti0Zr100,0
